,Unnamed: 0,Path,Upper,Lower,pred
0,0,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-100.jpg,"40.1918077468872, -75.1309382915497","40.180059671402, -75.1196622848511",0
1,1,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-11.jpg,"41.2373864650726, -75.1309382915497","41.2256383895874, -75.1196622848511",0
2,2,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-12.jpg,"41.2256383895874, -75.1309382915497","41.2138903141022, -75.1196622848511",0
3,3,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-13.jpg,"41.2138903141022, -75.1309382915497","41.2021422386169, -75.1196622848511",0
4,4,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-14.jpg,"41.2021422386169, -75.1309382915497","41.1903941631317, -75.1196622848511",0
5,5,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-15.jpg,"41.1903941631317, -75.1309382915497","41.1786460876465, -75.1196622848511",0
6,6,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-16.jpg,"41.1786460876465, -75.1309382915497","41.1668980121613, -75.1196622848511",1
7,7,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-17.jpg,"41.1668980121613, -75.1309382915497","41.155149936676, -75.1196622848511",0
8,8,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-18.jpg,"41.155149936676, -75.1309382915497","41.1434018611908, -75.1196622848511",1
9,9,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-19.jpg,"41.1434018611908, -75.1309382915497","41.1316537857056, -75.1196622848511",0
10,10,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-20.jpg,"41.1316537857056, -75.1309382915497","41.1199057102203, -75.1196622848511",0
11,11,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-21.jpg,"41.1199057102203, -75.1309382915497","41.1081576347351, -75.1196622848511",0
12,12,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-22.jpg,"41.1081576347351, -75.1309382915497","41.0964095592499, -75.1196622848511",0
13,13,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-23.jpg,"41.0964095592499, -75.1309382915497","41.0846614837646, -75.1196622848511",0
14,14,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-24.jpg,"41.0846614837646, -75.1309382915497","41.0729134082794, -75.1196622848511",0
15,15,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-25.jpg,"41.0729134082794, -75.1309382915497","41.0611653327942, -75.1196622848511",0
16,16,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-26.jpg,"41.0611653327942, -75.1309382915497","41.049417257309, -75.1196622848511",0
17,17,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-27.jpg,"41.049417257309, -75.1309382915497","41.0376691818237, -75.1196622848511",0
18,18,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-28.jpg,"41.0376691818237, -75.1309382915497","41.0259211063385, -75.1196622848511",0
19,19,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-29.jpg,"41.0259211063385, -75.1309382915497","41.0141730308533, -75.1196622848511",0
20,20,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-30.jpg,"41.0141730308533, -75.1309382915497","41.002424955368, -75.1196622848511",0
21,21,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-31.jpg,"41.002424955368, -75.1309382915497","40.9906768798828, -75.1196622848511",1
22,22,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-32.jpg,"40.9906768798828, -75.1309382915497","40.9789288043976, -75.1196622848511",0
23,23,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-33.jpg,"40.9789288043976, -75.1309382915497","40.9671807289124, -75.1196622848511",0
24,24,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-34.jpg,"40.9671807289124, -75.1309382915497","40.9554326534271, -75.1196622848511",0
25,25,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-35.jpg,"40.9554326534271, -75.1309382915497","40.9436845779419, -75.1196622848511",0
26,26,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-36.jpg,"40.9436845779419, -75.1309382915497","40.9319365024567, -75.1196622848511",0
27,27,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-37.jpg,"40.9319365024567, -75.1309382915497","40.9201884269714, -75.1196622848511",0
28,28,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-38.jpg,"40.9201884269714, -75.1309382915497","40.9084403514862, -75.1196622848511",1
29,29,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-39.jpg,"40.9084403514862, -75.1309382915497","40.896692276001, -75.1196622848511",0
30,30,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-40.jpg,"40.896692276001, -75.1309382915497","40.8849442005157, -75.1196622848511",0
31,31,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-41.jpg,"40.8849442005157, -75.1309382915497","40.8731961250305, -75.1196622848511",0
32,32,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-42.jpg,"40.8731961250305, -75.1309382915497","40.8614480495453, -75.1196622848511",0
33,33,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-43.jpg,"40.8614480495453, -75.1309382915497","40.8496999740601, -75.1196622848511",1
34,34,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-44.jpg,"40.8496999740601, -75.1309382915497","40.8379518985748, -75.1196622848511",0
35,35,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-45.jpg,"40.8379518985748, -75.1309382915497","40.8262038230896, -75.1196622848511",0
36,36,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-46.jpg,"40.8262038230896, -75.1309382915497","40.8144557476044, -75.1196622848511",610
37,37,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-47.jpg,"40.8144557476044, -75.1309382915497","40.8027076721191, -75.1196622848511",0
38,38,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-48.jpg,"40.8027076721191, -75.1309382915497","40.7909595966339, -75.1196622848511",0
39,39,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-49.jpg,"40.7909595966339, -75.1309382915497","40.7792115211487, -75.1196622848511",0
40,40,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-50.jpg,"40.7792115211487, -75.1309382915497","40.7674634456635, -75.1196622848511",0
41,41,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-51.jpg,"40.7674634456635, -75.1309382915497","40.7557153701782, -75.1196622848511",0
42,42,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-52.jpg,"40.7557153701782, -75.1309382915497","40.743967294693, -75.1196622848511",0
43,43,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-53.jpg,"40.743967294693, -75.1309382915497","40.7322192192078, -75.1196622848511",3
44,44,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-54.jpg,"40.7322192192078, -75.1309382915497","40.7204711437225, -75.1196622848511",0
45,45,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-55.jpg,"40.7204711437225, -75.1309382915497","40.7087230682373, -75.1196622848511",0
46,46,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-56.jpg,"40.7087230682373, -75.1309382915497","40.6969749927521, -75.1196622848511",0
47,47,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-57.jpg,"40.6969749927521, -75.1309382915497","40.6852269172668, -75.1196622848511",0
48,48,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-58.jpg,"40.6852269172668, -75.1309382915497","40.6734788417816, -75.1196622848511",0
49,49,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-59.jpg,"40.6734788417816, -75.1309382915497","40.6617307662964, -75.1196622848511",0
50,50,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-60.jpg,"40.6617307662964, -75.1309382915497","40.6499826908112, -75.1196622848511",0
51,51,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-61.jpg,"40.6499826908112, -75.1309382915497","40.6382346153259, -75.1196622848511",0
52,52,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-62.jpg,"40.6382346153259, -75.1309382915497","40.6264865398407, -75.1196622848511",0
53,53,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-63.jpg,"40.6264865398407, -75.1309382915497","40.6147384643555, -75.1196622848511",0
54,54,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-64.jpg,"40.6147384643555, -75.1309382915497","40.6029903888702, -75.1196622848511",0
55,55,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-65.jpg,"40.6029903888702, -75.1309382915497","40.591242313385, -75.1196622848511",0
56,56,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-66.jpg,"40.591242313385, -75.1309382915497","40.5794942378998, -75.1196622848511",0
57,57,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-67.jpg,"40.5794942378998, -75.1309382915497","40.5677461624146, -75.1196622848511",0
58,58,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-68.jpg,"40.5677461624146, -75.1309382915497","40.5559980869293, -75.1196622848511",0
59,59,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-69.jpg,"40.5559980869293, -75.1309382915497","40.5442500114441, -75.1196622848511",0
60,60,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-70.jpg,"40.5442500114441, -75.1309382915497","40.5325019359589, -75.1196622848511",0
61,61,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-71.jpg,"40.5325019359589, -75.1309382915497","40.5207538604736, -75.1196622848511",0
62,62,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-72.jpg,"40.5207538604736, -75.1309382915497","40.5090057849884, -75.1196622848511",0
63,63,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-73.jpg,"40.5090057849884, -75.1309382915497","40.4972577095032, -75.1196622848511",0
64,64,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-74.jpg,"40.4972577095032, -75.1309382915497","40.4855096340179, -75.1196622848511",0
65,65,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-75.jpg,"40.4855096340179, -75.1309382915497","40.4737615585327, -75.1196622848511",0
66,66,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-76.jpg,"40.4737615585327, -75.1309382915497","40.4620134830475, -75.1196622848511",0
67,67,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-77.jpg,"40.4620134830475, -75.1309382915497","40.4502654075623, -75.1196622848511",0
68,68,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-78.jpg,"40.4502654075623, -75.1309382915497","40.438517332077, -75.1196622848511",0
69,69,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-79.jpg,"40.438517332077, -75.1309382915497","40.4267692565918, -75.1196622848511",0
70,70,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-80.jpg,"40.4267692565918, -75.1309382915497","40.4150211811066, -75.1196622848511",3
71,71,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-81.jpg,"40.4150211811066, -75.1309382915497","40.4032731056213, -75.1196622848511",0
72,72,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-82.jpg,"40.4032731056213, -75.1309382915497","40.3915250301361, -75.1196622848511",0
73,73,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-83.jpg,"40.3915250301361, -75.1309382915497","40.3797769546509, -75.1196622848511",0
74,74,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-84.jpg,"40.3797769546509, -75.1309382915497","40.3680288791656, -75.1196622848511",0
75,75,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-85.jpg,"40.3680288791656, -75.1309382915497","40.3562808036804, -75.1196622848511",0
76,76,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-86.jpg,"40.3562808036804, -75.1309382915497","40.3445327281952, -75.1196622848511",0
77,77,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-87.jpg,"40.3445327281952, -75.1309382915497","40.33278465271, -75.1196622848511",610
78,78,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-88.jpg,"40.33278465271, -75.1309382915497","40.3210365772247, -75.1196622848511",0
79,79,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-89.jpg,"40.3210365772247, -75.1309382915497","40.3092885017395, -75.1196622848511",0
80,80,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-90.jpg,"40.3092885017395, -75.1309382915497","40.2975404262543, -75.1196622848511",0
81,81,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-91.jpg,"40.2975404262543, -75.1309382915497","40.285792350769, -75.1196622848511",0
82,82,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-92.jpg,"40.285792350769, -75.1309382915497","40.2740442752838, -75.1196622848511",0
83,83,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-93.jpg,"40.2740442752838, -75.1309382915497","40.2622961997986, -75.1196622848511",0
84,84,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-94.jpg,"40.2622961997986, -75.1309382915497","40.2505481243134, -75.1196622848511",0
85,85,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-95.jpg,"40.2505481243134, -75.1309382915497","40.2388000488281, -75.1196622848511",0
86,86,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-96.jpg,"40.2388000488281, -75.1309382915497","40.2270519733429, -75.1196622848511",0
87,87,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-97.jpg,"40.2270519733429, -75.1309382915497","40.2153038978577, -75.1196622848511",0
88,88,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-98.jpg,"40.2153038978577, -75.1309382915497","40.2035558223724, -75.1196622848511",1
89,89,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_1-99.jpg,"40.2035558223724, -75.1309382915497","40.1918077468872, -75.1196622848511",1
90,90,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-100.jpg,"40.1918077468872, -75.0294542312622","40.180059671402, -75.0181782245636",0
91,91,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-11.jpg,"41.2373864650726, -75.0294542312622","41.2256383895874, -75.0181782245636",0
92,92,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-12.jpg,"41.2256383895874, -75.0294542312622","41.2138903141022, -75.0181782245636",0
93,93,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-13.jpg,"41.2138903141022, -75.0294542312622","41.2021422386169, -75.0181782245636",3
94,94,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-14.jpg,"41.2021422386169, -75.0294542312622","41.1903941631317, -75.0181782245636",1
95,95,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-15.jpg,"41.1903941631317, -75.0294542312622","41.1786460876465, -75.0181782245636",0
96,96,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-16.jpg,"41.1786460876465, -75.0294542312622","41.1668980121613, -75.0181782245636",0
97,97,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-17.jpg,"41.1668980121613, -75.0294542312622","41.155149936676, -75.0181782245636",0
98,98,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-18.jpg,"41.155149936676, -75.0294542312622","41.1434018611908, -75.0181782245636",0
99,99,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-19.jpg,"41.1434018611908, -75.0294542312622","41.1316537857056, -75.0181782245636",0
100,100,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-20.jpg,"41.1316537857056, -75.0294542312622","41.1199057102203, -75.0181782245636",0
101,101,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-21.jpg,"41.1199057102203, -75.0294542312622","41.1081576347351, -75.0181782245636",0
102,102,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-22.jpg,"41.1081576347351, -75.0294542312622","41.0964095592499, -75.0181782245636",0
103,103,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-23.jpg,"41.0964095592499, -75.0294542312622","41.0846614837646, -75.0181782245636",0
104,104,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-24.jpg,"41.0846614837646, -75.0294542312622","41.0729134082794, -75.0181782245636",0
105,105,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-25.jpg,"41.0729134082794, -75.0294542312622","41.0611653327942, -75.0181782245636",0
106,106,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-26.jpg,"41.0611653327942, -75.0294542312622","41.049417257309, -75.0181782245636",1
107,107,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-27.jpg,"41.049417257309, -75.0294542312622","41.0376691818237, -75.0181782245636",0
108,108,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-28.jpg,"41.0376691818237, -75.0294542312622","41.0259211063385, -75.0181782245636",0
109,109,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-29.jpg,"41.0259211063385, -75.0294542312622","41.0141730308533, -75.0181782245636",0
110,110,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-30.jpg,"41.0141730308533, -75.0294542312622","41.002424955368, -75.0181782245636",0
111,111,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-31.jpg,"41.002424955368, -75.0294542312622","40.9906768798828, -75.0181782245636",8
112,112,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-32.jpg,"40.9906768798828, -75.0294542312622","40.9789288043976, -75.0181782245636",0
113,113,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-33.jpg,"40.9789288043976, -75.0294542312622","40.9671807289124, -75.0181782245636",0
114,114,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-34.jpg,"40.9671807289124, -75.0294542312622","40.9554326534271, -75.0181782245636",0
115,115,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-35.jpg,"40.9554326534271, -75.0294542312622","40.9436845779419, -75.0181782245636",0
116,116,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-36.jpg,"40.9436845779419, -75.0294542312622","40.9319365024567, -75.0181782245636",0
117,117,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-37.jpg,"40.9319365024567, -75.0294542312622","40.9201884269714, -75.0181782245636",0
118,118,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-38.jpg,"40.9201884269714, -75.0294542312622","40.9084403514862, -75.0181782245636",0
119,119,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-39.jpg,"40.9084403514862, -75.0294542312622","40.896692276001, -75.0181782245636",0
120,120,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-40.jpg,"40.896692276001, -75.0294542312622","40.8849442005157, -75.0181782245636",0
121,121,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-41.jpg,"40.8849442005157, -75.0294542312622","40.8731961250305, -75.0181782245636",1
122,122,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-42.jpg,"40.8731961250305, -75.0294542312622","40.8614480495453, -75.0181782245636",0
123,123,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-43.jpg,"40.8614480495453, -75.0294542312622","40.8496999740601, -75.0181782245636",0
124,124,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-44.jpg,"40.8496999740601, -75.0294542312622","40.8379518985748, -75.0181782245636",0
125,125,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-45.jpg,"40.8379518985748, -75.0294542312622","40.8262038230896, -75.0181782245636",0
126,126,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-46.jpg,"40.8262038230896, -75.0294542312622","40.8144557476044, -75.0181782245636",0
127,127,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-47.jpg,"40.8144557476044, -75.0294542312622","40.8027076721191, -75.0181782245636",0
128,128,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-48.jpg,"40.8027076721191, -75.0294542312622","40.7909595966339, -75.0181782245636",0
129,129,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-49.jpg,"40.7909595966339, -75.0294542312622","40.7792115211487, -75.0181782245636",0
130,130,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-50.jpg,"40.7792115211487, -75.0294542312622","40.7674634456635, -75.0181782245636",0
131,131,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-51.jpg,"40.7674634456635, -75.0294542312622","40.7557153701782, -75.0181782245636",0
132,132,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-52.jpg,"40.7557153701782, -75.0294542312622","40.743967294693, -75.0181782245636",0
133,133,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-53.jpg,"40.743967294693, -75.0294542312622","40.7322192192078, -75.0181782245636",0
134,134,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-54.jpg,"40.7322192192078, -75.0294542312622","40.7204711437225, -75.0181782245636",2
135,135,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-55.jpg,"40.7204711437225, -75.0294542312622","40.7087230682373, -75.0181782245636",1
136,136,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-56.jpg,"40.7087230682373, -75.0294542312622","40.6969749927521, -75.0181782245636",1
137,137,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-57.jpg,"40.6969749927521, -75.0294542312622","40.6852269172668, -75.0181782245636",3
138,138,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-58.jpg,"40.6852269172668, -75.0294542312622","40.6734788417816, -75.0181782245636",0
139,139,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-59.jpg,"40.6734788417816, -75.0294542312622","40.6617307662964, -75.0181782245636",0
140,140,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-60.jpg,"40.6617307662964, -75.0294542312622","40.6499826908112, -75.0181782245636",0
141,141,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-61.jpg,"40.6499826908112, -75.0294542312622","40.6382346153259, -75.0181782245636",0
142,142,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-62.jpg,"40.6382346153259, -75.0294542312622","40.6264865398407, -75.0181782245636",0
143,143,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-63.jpg,"40.6264865398407, -75.0294542312622","40.6147384643555, -75.0181782245636",0
144,144,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-64.jpg,"40.6147384643555, -75.0294542312622","40.6029903888702, -75.0181782245636",0
145,145,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-65.jpg,"40.6029903888702, -75.0294542312622","40.591242313385, -75.0181782245636",0
146,146,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-66.jpg,"40.591242313385, -75.0294542312622","40.5794942378998, -75.0181782245636",0
147,147,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-67.jpg,"40.5794942378998, -75.0294542312622","40.5677461624146, -75.0181782245636",0
148,148,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-68.jpg,"40.5677461624146, -75.0294542312622","40.5559980869293, -75.0181782245636",0
149,149,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-69.jpg,"40.5559980869293, -75.0294542312622","40.5442500114441, -75.0181782245636",0
150,150,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-70.jpg,"40.5442500114441, -75.0294542312622","40.5325019359589, -75.0181782245636",0
151,151,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-71.jpg,"40.5325019359589, -75.0294542312622","40.5207538604736, -75.0181782245636",0
152,152,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-72.jpg,"40.5207538604736, -75.0294542312622","40.5090057849884, -75.0181782245636",2
153,153,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-73.jpg,"40.5090057849884, -75.0294542312622","40.4972577095032, -75.0181782245636",0
154,154,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-74.jpg,"40.4972577095032, -75.0294542312622","40.4855096340179, -75.0181782245636",0
155,155,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-75.jpg,"40.4855096340179, -75.0294542312622","40.4737615585327, -75.0181782245636",0
156,156,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-76.jpg,"40.4737615585327, -75.0294542312622","40.4620134830475, -75.0181782245636",0
157,157,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-77.jpg,"40.4620134830475, -75.0294542312622","40.4502654075623, -75.0181782245636",0
158,158,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-78.jpg,"40.4502654075623, -75.0294542312622","40.438517332077, -75.0181782245636",0
159,159,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-79.jpg,"40.438517332077, -75.0294542312622","40.4267692565918, -75.0181782245636",0
160,160,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-80.jpg,"40.4267692565918, -75.0294542312622","40.4150211811066, -75.0181782245636",0
161,161,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-81.jpg,"40.4150211811066, -75.0294542312622","40.4032731056213, -75.0181782245636",0
162,162,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-82.jpg,"40.4032731056213, -75.0294542312622","40.3915250301361, -75.0181782245636",0
163,163,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-83.jpg,"40.3915250301361, -75.0294542312622","40.3797769546509, -75.0181782245636",0
164,164,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-84.jpg,"40.3797769546509, -75.0294542312622","40.3680288791656, -75.0181782245636",0
165,165,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-85.jpg,"40.3680288791656, -75.0294542312622","40.3562808036804, -75.0181782245636",0
166,166,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-86.jpg,"40.3562808036804, -75.0294542312622","40.3445327281952, -75.0181782245636",1
167,167,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-87.jpg,"40.3445327281952, -75.0294542312622","40.33278465271, -75.0181782245636",0
168,168,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-88.jpg,"40.33278465271, -75.0294542312622","40.3210365772247, -75.0181782245636",0
169,169,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-89.jpg,"40.3210365772247, -75.0294542312622","40.3092885017395, -75.0181782245636",0
170,170,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-90.jpg,"40.3092885017395, -75.0294542312622","40.2975404262543, -75.0181782245636",0
171,171,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-91.jpg,"40.2975404262543, -75.0294542312622","40.285792350769, -75.0181782245636",0
172,172,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-92.jpg,"40.285792350769, -75.0294542312622","40.2740442752838, -75.0181782245636",0
173,173,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-93.jpg,"40.2740442752838, -75.0294542312622","40.2622961997986, -75.0181782245636",0
174,174,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-94.jpg,"40.2622961997986, -75.0294542312622","40.2505481243134, -75.0181782245636",0
175,175,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-95.jpg,"40.2505481243134, -75.0294542312622","40.2388000488281, -75.0181782245636",0
176,176,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-96.jpg,"40.2388000488281, -75.0294542312622","40.2270519733429, -75.0181782245636",0
177,177,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-97.jpg,"40.2270519733429, -75.0294542312622","40.2153038978577, -75.0181782245636",1
178,178,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_10-98.jpg,"40.2153038978577, -75.0294542312622","40.2035558223724, -75.0181782245636",0
